RegionName,Ciudad,Estado,Precio_Actual,Clasificacion,Confianza_%,Crecimiento_2025_%,Asequibilidad,Vacancia_%,Impulso_Mercado_%
47166,New Salisbury,IN,234211,Estable,94.0,6.2,2.8,0.0,-1.8
16930,Liberty,PA,245100,Estable,94.0,7.0,3.2,15.8,-4.1
13464,Smyrna,NY,133915,Estable,94.0,2.8,2.3,18.1,-5.2
65658,Golden,MO,291678,Estable,94.0,7.6,5.1,28.7,-12.8
68956,Kenesaw,NE,203049,Estable,94.0,2.5,2.2,6.1,-5.4
69152,Mullen,NE,121307,Estable,94.0,5.9,2.4,18.8,-5.7
69147,Lewellen,NE,235497,Estable,94.0,6.1,4.8,90.8,-6.1
81422,Naturita,CO,195768,Estable,94.0,7.4,6.3,6.3,-11.2
11221,New York,NY,1002619,Estable,93.9,3.3,12.0,2.9,-4.9
92801,Anaheim,CA,857153,Estable,93.9,6.6,9.5,1.2,-2.6
7107,Newark,NJ,507266,Estable,93.9,4.3,9.3,1.9,-5.1
21208,Pikesville,MD,366197,Estable,93.9,2.2,3.8,2.2,-5.3
77351,Livingston,TX,191833,Estable,93.9,4.7,3.1,14.3,-11.1
33013,Hialeah,FL,571061,Estable,93.9,6.7,8.5,1.1,-5.4
15650,Latrobe,PA,201290,Estable,93.9,1.7,3.2,2.5,-1.8
37716,Clinton,TN,318437,Estable,93.9,7.1,4.4,3.6,-4.3
8002,Cherry Hill,NJ,402846,Estable,93.9,5.6,3.1,2.9,-1.1
17044,Lewistown,PA,153726,Estable,93.9,6.2,2.3,6.1,-2.5
43138,Logan,OH,248718,Estable,93.9,3.9,3.4,4.7,-0.7
7513,Paterson,NJ,541182,Estable,93.9,7.0,7.7,1.0,-4.2
50314,Des Moines,IA,154792,Estable,93.9,6.4,3.5,7.5,-2.1
53715,Madison,WI,479234,Estable,93.9,5.5,11.2,3.5,-0.8
3077,Raymond,NH,471104,Estable,93.9,7.0,4.4,2.3,-3.6
43906,Bellaire,OH,89674,Estable,93.9,3.8,2.1,10.1,-0.3
72837,Dover,AR,208803,Estable,93.9,6.5,4.0,6.1,-2.5
29160,Swansea,SC,168344,Estable,93.9,7.0,2.6,7.5,-5.6
77859,Hearne,TX,193348,Estable,93.9,5.9,3.8,5.3,-3.4
77371,Shepherd,TX,205873,Estable,93.9,7.0,2.7,10.9,-9.1
39629,Bogue Chitto,MS,178271,Estable,93.9,3.0,3.0,8.1,-0.1
53104,Bristol,WI,415126,Estable,93.9,6.4,3.4,3.7,-3.0
42122,Alvaton,KY,389100,Estable,93.9,4.0,3.4,3.4,-9.0
43072,Saint Paris,OH,230031,Estable,93.9,7.0,2.8,5.1,-5.2
30292,Williamson,GA,397370,Estable,93.9,4.0,4.3,3.5,-9.7
29058,Heath Springs,SC,209444,Estable,93.9,3.0,2.8,4.9,-4.0
58318,Bottineau,ND,229838,Estable,93.9,3.0,2.8,22.3,-7.5
62920,Cobden,IL,184144,Estable,93.9,1.3,2.8,7.2,-1.3
18426,Greentown,PA,273578,Estable,93.9,5.5,3.2,77.4,-11.5
41010,Corinth,KY,154264,Estable,93.9,3.6,2.1,12.9,0.2
44253,Litchfield,OH,371455,Estable,93.9,7.0,3.7,1.2,-3.7
47383,Selma,IN,226062,Estable,93.9,7.1,3.3,1.4,-4.7
31749,Enigma,GA,176309,Estable,93.9,3.1,4.4,3.7,-1.8
43320,Edison,OH,220878,Estable,93.9,2.3,4.3,5.1,1.0
24589,Scottsburg,VA,123047,Estable,93.9,2.0,2.2,7.0,-1.8
62061,Marine,IL,240642,Estable,93.9,6.2,2.8,0.3,-1.4
48725,Caseville,MI,210374,Estable,93.9,4.4,3.0,84.0,-1.1
29001,Alcolu,SC,181106,Estable,93.9,4.1,2.9,3.3,-4.6
5674,Warren,VT,478650,Estable,93.9,5.9,4.8,105.9,-8.9
59754,Twin Bridges,MT,460033,Estable,93.9,8.9,5.9,12.5,-13.9
15840,Falls Creek,PA,121268,Estable,93.9,5.7,2.1,9.7,-0.8
42215,Cerulean,KY,195273,Estable,93.9,5.4,2.3,0.0,-6.1
61814,Bismarck,IL,159148,Estable,93.9,4.5,2.5,0.5,0.9
98537,Cosmopolis,WA,330102,Estable,93.9,3.3,4.3,4.7,-6.8
57790,Wall,SD,297722,Estable,93.9,8.7,3.7,11.9,-11.0
4607,Gouldsboro,ME,365402,Estable,93.9,4.0,5.6,25.9,-8.1
27941,Harbinger,NC,473075,Estable,93.9,8.7,12.9,22.8,-12.0
39166,,MS,119861,Estable,93.9,5.9,3.0,11.2,-10.6
66024,Wathena,KS,93098,Estable,93.9,5.2,1.3,3.1,-2.6
66858,Lincolnville,KS,131345,Estable,93.9,5.2,1.8,6.4,-11.4
12465,Pine Hill,NY,406156,Estable,93.9,8.9,4.3,34.7,-10.5
11204,New York,NY,1128560,Estable,93.8,5.7,15.5,2.7,-0.9
94066,San Bruno,CA,1283653,Estable,93.8,5.8,8.7,3.0,-0.0
76903,San Angelo,TX,162026,Estable,93.8,6.6,3.1,6.5,-4.2
68106,Omaha,NE,243753,Estable,93.8,2.2,3.1,2.2,-4.8
49014,Battle Creek,MI,191825,Estable,93.8,5.5,2.6,4.9,-1.9
46240,Indianapolis,IN,353416,Estable,93.8,3.2,4.7,8.1,-7.5
73801,Woodward,OK,125722,Estable,93.8,1.9,1.9,5.7,-2.9
4605,Ellsworth,ME,344226,Estable,93.8,3.4,4.2,19.7,-7.6
45631,Gallipolis,OH,159993,Estable,93.8,6.7,2.7,6.9,-4.2
74023,Cushing,OK,138220,Estable,93.8,6.4,2.6,6.6,-2.8
81403,Montrose,CO,586443,Estable,93.8,5.5,7.4,3.5,-10.8
1607,Worcester,MA,385037,Estable,93.8,5.9,4.9,4.6,-2.0
60083,Wadsworth,IL,358948,Estable,93.8,6.8,2.9,0.7,-4.2
23230,Henrico,VA,413236,Estable,93.8,6.5,5.1,5.3,-2.6
45628,Frankfort,OH,218595,Estable,93.8,5.3,2.7,4.4,-0.7
6472,North Branford,CT,456646,Estable,93.8,6.1,3.6,2.1,-1.9
8501,Allentown,NJ,706381,Estable,93.8,6.8,4.6,0.9,-3.2
65793,Willow Springs,MO,184231,Estable,93.8,8.1,3.1,6.2,-10.0
41224,Debord,KY,118494,Estable,93.8,8.6,2.7,8.6,-13.2
35447,,AL,148213,Estable,93.8,4.5,3.3,12.5,-0.3
49064,Lawrence,MI,250883,Estable,93.8,2.1,3.7,7.6,-2.4
30711,Crandall,GA,226598,Estable,93.8,6.5,2.9,2.2,-4.2
14757,Mayville,NY,242827,Estable,93.8,5.6,3.6,27.1,-11.4
2827,Coventry,RI,499723,Estable,93.8,6.6,3.2,0.4,-3.7
4971,St Albans,ME,234003,Estable,93.8,6.7,3.2,26.2,-4.8
38369,Rutherford,TN,141828,Estable,93.8,4.8,2.7,5.7,-11.0
74072,South Coffeyville,OK,165379,Estable,93.8,4.5,2.5,5.2,-11.2
61257,Hillsdale,IL,158817,Estable,93.8,1.9,2.5,14.4,-2.2
4920,Bingham,ME,169617,Estable,93.8,3.3,3.5,21.2,-7.6
58041,Hankinson,ND,174173,Estable,93.8,6.5,2.1,7.9,-4.1
60924,Cissna Park,IL,154418,Estable,93.8,5.8,2.1,5.0,-5.2
13322,Clayville,NY,217415,Estable,93.8,6.9,2.1,16.6,-5.6
54420,Chili,WI,236022,Estable,93.8,6.1,2.9,3.2,-1.8
14769,Portland,NY,165740,Estable,93.8,7.0,2.5,6.8,-6.0
30216,Flovilla,GA,220486,Estable,93.8,3.0,3.0,1.4,-5.5
18923,Doylestown,PA,635470,Estable,93.8,4.2,7.7,4.9,-7.6
62883,Scheller,IL,165650,Estable,93.8,2.2,1.3,3.8,-1.8
18371,Tamiment,PA,299920,Estable,93.8,7.1,2.3,23.5,-11.2
61488,Wataga,IL,114946,Estable,93.8,1.1,1.7,1.6,2.8
50278,Zearing,IA,246501,Estable,93.8,3.6,3.3,1.8,-2.1
67342,Edna,KS,147113,Estable,93.8,7.2,2.6,15.9,-5.8
81076,Sugar City,CO,161725,Estable,93.8,5.6,3.8,4.9,-11.3
47514,Branchville,IN,235453,Estable,93.8,6.7,3.6,0.0,-4.0
55125,Woodbury,MN,401777,Estable,93.7,2.3,3.3,0.4,-6.0
38128,Memphis,TN,147784,Estable,93.7,5.3,3.4,5.1,-13.4
6514,Hamden,CT,318470,Estable,93.7,6.8,3.2,4.7,-4.0
74075,Stillwater,OK,236733,Estable,93.7,2.6,4.9,5.4,-5.8
48506,Flint,MI,82143,Estable,93.7,4.6,1.7,5.0,-6.9
79714,Andrews,TX,234937,Estable,93.7,5.3,2.9,1.5,0.4
46064,Pendleton,IN,325095,Estable,93.7,3.7,3.3,1.7,-8.9
84050,Morgan,UT,729697,Estable,93.7,4.2,5.4,1.9,-8.9
7504,Paterson,NJ,545703,Estable,93.7,7.4,7.2,1.2,-5.1
11755,Lake Grove,NY,677122,Estable,93.7,6.0,4.9,0.8,-1.3
18328,Dingmans Ferry,PA,249072,Estable,93.7,6.8,2.8,22.5,-12.8
53018,Delafield,WI,633821,Estable,93.7,6.7,4.4,2.6,-3.0
95693,Wilton,CA,933293,Estable,93.7,2.9,6.9,3.2,-3.2
92548,Homeland,CA,575510,Estable,93.7,7.6,9.5,3.9,-8.3
72718,Cave Springs,AR,530921,Estable,93.7,6.2,3.4,2.1,-13.2
67335,Cherryvale,KS,99394,Estable,93.7,7.9,1.8,5.9,-9.3
28689,Union Grove,NC,321568,Estable,93.7,3.3,4.4,4.7,-6.0
77426,Chappell Hill,TX,603350,Estable,93.7,5.9,7.2,4.6,-11.4
4224,Dixfield,ME,187316,Estable,93.7,4.3,2.4,7.3,-10.8
64125,Kansas City,MO,73455,Estable,93.7,5.7,1.4,3.5,-11.6
73773,Waukomis,OK,138863,Estable,93.7,2.0,1.6,6.8,1.7
28693,Warrensville,NC,268746,Estable,93.7,2.9,4.3,6.6,0.7
83444,Roberts,ID,387309,Estable,93.7,7.3,4.3,4.1,-13.5
3845,Bartlett,NH,507062,Estable,93.7,8.5,6.0,50.9,-10.9
62573,Warrensburg,IL,145751,Estable,93.7,2.7,1.4,5.7,0.5
30470,Tarrytown,GA,214318,Estable,93.7,3.4,2.7,6.5,-0.7
79508,Buffalo Gap,TX,233418,Estable,93.7,2.6,2.8,5.0,-5.7
88042,Hanover,NM,212436,Estable,93.7,6.9,13.8,23.9,-6.2
43029,Irwin,OH,331335,Estable,93.7,3.3,2.8,0.0,-0.7
12878,Stony Creek,NY,210252,Estable,93.7,4.4,3.2,28.4,-2.6
82835,Clearmont,WY,548171,Estable,93.7,9.1,6.3,13.3,-12.4
73857,Sharon,OK,181634,Estable,93.7,2.9,3.0,6.6,-0.9
81077,Swink,CO,204309,Estable,93.7,4.8,3.7,5.3,-11.2
18030,Palmerton,PA,206305,Estable,93.7,6.1,2.9,2.7,-11.0
47906,West Lafayette,IN,358474,Estable,93.6,6.3,6.1,3.2,-2.9
70737,Gonzales,LA,292802,Estable,93.6,3.7,3.2,3.3,0.6
48212,Hamtramck,MI,124404,Estable,93.6,4.9,3.0,6.8,-0.0
94566,Pleasanton,CA,1818995,Estable,93.6,5.5,8.7,1.7,-8.0
98026,Lynnwood,WA,859984,Estable,93.6,7.6,6.2,1.4,-5.8
92373,Redlands,CA,723710,Estable,93.6,3.3,6.8,3.2,-6.3
94131,San Francisco,CA,1513018,Estable,93.6,2.7,7.8,4.6,-0.1
2176,Melrose,MA,873615,Estable,93.6,4.3,6.1,1.2,1.7
7201,Elizabeth,NJ,476061,Estable,93.6,4.4,6.4,3.2,0.2
98311,Bremerton,WA,497720,Estable,93.6,3.0,4.9,2.0,-6.2
7206,Elizabeth,NJ,500404,Estable,93.6,5.1,6.7,1.8,-0.5
84109,Millcreek,UT,769116,Estable,93.6,3.9,5.3,3.5,-8.9
76801,Brownwood,TX,169156,Estable,93.6,3.7,3.2,9.6,-7.5
7461,Sussex,NJ,435989,Estable,93.6,6.3,3.6,4.6,-1.9
97051,Saint Helens,OR,427797,Estable,93.6,3.0,4.8,1.5,-7.1
22302,Arlington,VA,448982,Estable,93.6,2.2,3.4,4.5,1.8
61944,Paris,IL,107246,Estable,93.6,1.9,1.9,3.0,4.2
43076,Thornville,OH,343468,Estable,93.6,2.7,3.7,6.6,-5.5
18229,Jim Thorpe,PA,270385,Estable,93.6,4.5,3.6,11.2,-11.4
82201,Wheatland,WY,287827,Estable,93.6,7.0,4.1,8.5,-5.4
15104,Braddock,PA,57302,Estable,93.6,5.2,1.6,10.9,-2.3
50126,Iowa Falls,IA,144868,Estable,93.6,2.3,2.3,4.7,-4.3
18618,Harveys Lake,PA,254590,Estable,93.6,2.4,3.2,15.4,-4.4
45869,New Bremen,OH,281830,Estable,93.6,6.3,2.8,1.3,-2.0
80814,Divide,CO,523320,Estable,93.6,4.2,7.2,8.2,-8.8
45370,Xenia,OH,432764,Estable,93.6,5.9,3.7,1.9,-1.2
48722,Bridgeport,MI,161056,Estable,93.6,6.6,2.1,4.3,-5.1
61256,Hampton,IL,194772,Estable,93.6,3.2,2.0,1.1,2.4
37726,Deer Lodge,TN,219479,Estable,93.6,4.8,3.2,4.5,-0.7
83871,Troy,ID,487461,Estable,93.6,6.9,5.1,4.0,-11.3
23942,Green Bay,VA,189014,Estable,93.6,2.4,2.1,1.4,-0.7
27252,Goldston,NC,263895,Estable,93.6,3.3,6.4,6.6,-5.3
69044,Trenton,NE,119927,Estable,93.6,4.9,2.2,39.9,-8.3
38554,Crawford,TN,182947,Estable,93.6,3.7,4.9,16.4,-6.1
22438,Hustle,VA,253392,Estable,93.6,2.4,2.1,0.0,-5.0
68407,Murdock,NE,295341,Estable,93.6,3.1,2.8,2.1,-8.6
1083,Warren,MA,359225,Estable,93.6,5.9,3.3,2.3,-1.0
41843,Pine Top,KY,98984,Estable,93.6,5.2,3.6,0.0,-8.7
12108,Speculator,NY,308539,Estable,93.6,6.0,3.7,134.6,-4.4
55953,Lyle,MN,189796,Estable,93.6,6.0,2.5,2.9,-2.9
26036,Wheeling,WV,153651,Estable,93.6,3.6,1.2,12.0,-0.5
56651,Mahnomen,MN,214997,Estable,93.6,2.7,3.1,38.7,-6.6
68464,Western,NE,193060,Estable,93.6,7.5,2.4,6.1,-9.6
17030,Gratz,PA,190583,Estable,93.6,3.9,3.6,3.1,0.8
49636,Empire,MI,581693,Estable,93.6,6.9,4.9,155.7,-11.7
68441,Steinauer,NE,304076,Estable,93.6,6.9,5.5,4.5,-3.9
89115,Las Vegas,NV,331812,Estable,93.5,6.0,6.2,3.0,-12.6
77705,Beaumont,TX,139379,Estable,93.5,3.2,2.9,5.8,-1.1
98087,Lynnwood,WA,758570,Estable,93.5,5.6,6.6,2.0,-10.1
95661,Roseville,CA,684756,Estable,93.5,3.3,6.3,1.9,-7.0
65101,Jefferson City,MO,246024,Estable,93.5,7.1,2.9,4.2,-6.1
70068,La Place,LA,226009,Estable,93.5,2.8,3.3,4.7,0.3
42071,Murray,KY,188110,Estable,93.5,8.7,3.7,7.1,-10.7
44223,Cuyahoga Falls,OH,238911,Estable,93.5,6.0,2.4,2.2,-1.6
45223,Cincinnati,OH,214266,Estable,93.5,2.7,4.1,5.6,2.6
66101,Kansas City,KS,121116,Estable,93.5,3.9,2.6,7.7,-7.3
11764,Miller Place,NY,692678,Estable,93.5,6.2,4.2,3.1,-1.6
8090,Wenonah,NJ,337857,Estable,93.5,6.4,2.5,1.3,-4.5
10928,Highland Falls,NY,408082,Estable,93.5,7.1,3.7,3.1,-5.1
47102,Austin,IN,154636,Estable,93.5,5.8,2.8,6.9,-1.1
70591,Welsh,LA,168435,Estable,93.5,2.1,2.5,4.6,0.2
36352,Newton,AL,240431,Estable,93.5,7.2,3.0,5.5,-4.8
62448,Newton,IL,142240,Estable,93.5,1.0,2.0,5.0,1.1
77856,Franklin,TX,360952,Estable,93.5,5.5,3.7,20.9,-2.8
60421,Elwood,IL,301948,Estable,93.5,6.0,2.7,2.6,-1.7
74039,,OK,216895,Estable,93.5,6.2,2.7,5.2,-1.8
45883,Saint Henry,OH,356813,Estable,93.5,2.4,2.9,2.0,-6.2
74932,Cameron,OK,192519,Estable,93.5,5.3,3.5,7.9,-12.4
59014,Bridger,MT,368541,Estable,93.5,4.1,6.7,7.1,-9.4
2110,Boston,MA,1367848,Estable,93.5,2.3,10.0,15.5,0.3
64779,Rich Hill,MO,152442,Estable,93.5,7.3,3.0,5.9,-7.3
98843,Orondo,WA,690003,Estable,93.5,6.6,9.5,23.8,-10.6
4441,Greenville,ME,333397,Estable,93.5,4.9,4.9,80.5,-9.8
56316,Brooten,MN,259863,Estable,93.5,6.1,3.3,6.9,-2.1
40464,Parksville,KY,174687,Estable,93.5,7.0,2.3,4.7,-5.7
68354,Fairmont,NE,166503,Estable,93.5,7.5,2.2,2.5,-7.7
4655,Machiasport,ME,236871,Estable,93.5,5.1,4.1,25.4,-8.7
96039,Happy Camp,CA,160518,Estable,93.5,6.7,3.8,19.3,-4.4
37313,Coalmont,TN,228883,Estable,93.5,5.8,4.8,5.5,-2.9
83423,Dubois,ID,253848,Estable,93.5,8.0,4.4,21.3,-9.4
68455,Union,NE,339958,Estable,93.5,6.8,3.0,26.9,-5.7
82223,Lingle,WY,265051,Estable,93.5,7.6,4.4,7.1,-6.9
99171,Saint John,WA,275623,Estable,93.5,4.5,4.3,5.7,-10.7
28775,Scaly Mountain,NC,443374,Estable,93.5,4.5,7.7,17.4,-9.1
2652,Truro,MA,748207,Estable,93.5,6.9,3.6,118.5,-7.4
82327,Hanna,WY,108654,Estable,93.5,4.2,1.5,35.9,-3.9
92646,Huntington Beach,CA,1323268,Estable,93.4,7.1,8.5,1.4,-3.9
91360,Thousand Oaks,CA,1009225,Estable,93.4,2.6,7.9,1.1,-5.0
59101,Billings,MT,323562,Estable,93.4,3.2,5.1,3.2,-8.4
93420,Arroyo Grande,CA,1038989,Estable,93.4,3.2,8.8,3.7,-5.4
98367,Port Orchard,WA,599415,Estable,93.4,3.2,5.4,2.2,-7.1
35160,Talladega,AL,145561,Estable,93.4,6.1,2.7,9.7,-2.4
7042,Montclair,NJ,854558,Estable,93.4,6.1,6.0,2.3,-1.6
53593,Verona,WI,582483,Estable,93.4,6.7,3.8,1.8,-3.1
98408,Tacoma,WA,441426,Estable,93.4,2.9,5.3,1.7,-5.5
49735,Gaylord,MI,260009,Estable,93.4,7.4,3.3,12.0,-6.2
74146,Tulsa,OK,181952,Estable,93.4,7.3,3.7,2.6,-4.7
37618,Bluff City,TN,272730,Estable,93.4,2.8,4.1,5.7,-5.2
64124,Kansas City,MO,115245,Estable,93.4,5.2,2.2,7.2,-8.9
67410,Abilene,KS,174790,Estable,93.4,6.9,2.4,3.0,-6.4
8406,Ventnor City,NJ,586265,Estable,93.4,7.8,6.6,36.6,-10.5
2466,Newton,MA,1355345,Estable,93.4,4.6,6.8,4.2,1.1
49329,Howard City,MI,256244,Estable,93.4,6.9,3.2,5.0,-4.7
26836,Moorefield,WV,193495,Estable,93.4,7.4,3.6,8.2,-5.9
76689,Valley Mills,TX,321743,Estable,93.4,5.1,3.9,5.7,-11.8
15728,Clymer,PA,117384,Estable,93.4,3.9,1.9,5.6,0.1
47432,French Lick,IN,182226,Estable,93.4,6.9,2.5,5.1,-5.7
53515,Black Earth,WI,415925,Estable,93.4,6.9,4.2,2.0,-3.4
12449,Lake Katrine,NY,346930,Estable,93.4,7.3,4.0,3.4,-5.8
87008,Cedar Crest,NM,444692,Estable,93.4,2.8,3.8,3.7,-6.8
57029,Freeman,SD,226197,Estable,93.4,5.6,2.9,4.3,-13.3
93653,Raymond,CA,478513,Estable,93.4,3.7,4.6,10.4,-7.4
98325,Port Ludlow,WA,529656,Estable,93.4,5.1,6.6,11.0,-10.7
20609,Avenue,MD,412178,Estable,93.4,4.6,3.4,6.5,0.1
3590,Stratford,NH,196352,Estable,93.4,7.3,3.3,24.0,-12.1
43501,Alvordton,OH,159169,Estable,93.4,5.4,2.1,2.1,-2.2
57037,Irene,SD,279267,Estable,93.4,6.0,4.3,1.2,-13.2
20684,Saint Inigoes,MD,450787,Estable,93.4,6.3,2.4,0.0,-2.3
68439,Seward,NE,224416,Estable,93.4,1.8,2.4,9.7,-3.2
66936,Burr Oak,KS,95655,Estable,93.4,5.9,2.9,20.1,-1.8
12978,Redford,NY,147267,Estable,93.4,6.1,1.4,0.0,-4.9
89142,Las Vegas,NV,371029,Estable,93.3,5.2,5.3,3.3,-12.4
48234,Detroit,MI,57950,Estable,93.3,8.0,1.5,10.5,-9.6
68116,Omaha,NE,369373,Estable,93.3,2.7,2.9,1.2,-7.6
91324,Los Angeles,CA,957421,Estable,93.3,2.8,8.7,3.3,-4.1
2601,Barnstable,MA,553846,Estable,93.3,5.0,7.8,12.1,-8.3
37763,Kingston,TN,318962,Estable,93.3,3.2,3.7,4.7,-7.9
30635,,GA,171812,Estable,93.3,6.2,3.3,6.0,-8.9
55040,Isanti,MN,320905,Estable,93.3,2.5,3.5,2.6,-6.1
92313,Grand Terrace,CA,612547,Estable,93.3,3.1,6.8,2.6,-7.4
89441,Sparks,NV,683728,Estable,93.3,4.0,3.6,4.4,-10.2
7762,Spring Lake,NJ,1268112,Estable,93.3,6.3,10.6,13.1,-7.2
59725,Dillon,MT,381293,Estable,93.3,6.7,6.0,3.9,-12.4
13202,Syracuse,NY,360422,Estable,93.3,4.6,11.2,4.0,-1.0
49045,Decatur,MI,207796,Estable,93.3,1.9,3.4,11.7,-2.7
73030,Davis,OK,186328,Estable,93.3,7.0,2.7,8.2,-6.2
37915,Knoxville,TN,202164,Estable,93.3,5.1,7.5,7.5,-5.0
7863,Oxford,NJ,384826,Estable,93.3,5.9,3.3,0.4,-1.8
28636,Hiddenite,NC,215029,Estable,93.3,6.4,2.8,2.9,-2.3
42378,Whitesville,KY,204431,Estable,93.3,4.6,2.5,2.1,0.0
77968,Inez,TX,369165,Estable,93.3,2.6,4.4,4.6,-4.8
29429,Awendaw,SC,739952,Estable,93.3,5.1,6.1,2.6,-10.3
78113,,TX,401372,Estable,93.3,3.5,4.3,2.8,-5.8
14735,Fillmore,NY,134542,Estable,93.3,7.0,1.9,14.7,-5.7
46743,Harlan,IN,260782,Estable,93.3,6.8,3.2,2.3,-3.3
30516,Bowersville,GA,265179,Estable,93.3,7.4,3.4,6.2,-6.2
39657,Osyka,MS,102536,Estable,93.3,3.3,5.6,24.5,-6.7
23937,Drakes Branch,VA,154258,Estable,93.3,2.6,4.0,6.6,-2.1
99688,Willow,AK,253918,Estable,93.3,2.4,3.6,81.8,-2.2
41166,Garrison,KY,113209,Estable,93.3,7.8,2.5,4.2,-10.2
12472,Rosendale,NY,390408,Estable,93.3,7.6,5.1,10.4,-6.9
74652,,OK,104109,Estable,93.3,2.8,1.5,11.6,-1.0
62017,Coffeen,IL,119741,Estable,93.3,2.0,1.4,8.2,1.8
99714,Salcha,AK,208518,Estable,93.3,1.8,2.9,48.9,-1.0
50471,Rudd,IA,149077,Estable,93.3,4.1,1.7,1.7,-10.6
41214,Boons Camp,KY,102860,Estable,93.3,8.7,3.6,8.4,-12.4
97357,Logsden,OR,524946,Estable,93.3,4.5,3.6,0.0,-11.0
55782,Ely,MN,122607,Estable,93.3,4.8,2.0,12.3,-10.3
45358,Pitsburg,OH,162462,Estable,93.2,6.1,2.5,6.7,-2.1
10950,Monroe,NY,528327,Estable,93.2,3.8,6.2,2.3,-9.1
10031,New York,NY,537467,Estable,93.2,3.7,8.7,3.5,-6.8
8003,Cherry Hill,NJ,539756,Estable,93.2,5.7,2.9,1.6,-2.0
68046,Papillion,NE,398917,Estable,93.2,2.3,3.3,1.3,-6.7
1930,Gloucester,MA,735786,Estable,93.2,5.9,7.2,4.9,-1.0
36701,Selma,AL,101155,Estable,93.2,5.3,2.6,7.4,-3.4
68108,Omaha,NE,169730,Estable,93.2,2.9,3.3,3.4,-4.6
61605,Peoria,IL,34758,Estable,93.2,2.7,1.3,9.2,-0.3
84004,Alpine,UT,1102021,Estable,93.2,6.8,6.8,1.4,-12.7
72472,Trumann,AR,133992,Estable,93.2,1.4,3.1,4.4,-2.9
53130,Hales Corners,WI,371340,Estable,93.2,2.3,3.8,1.6,-0.2
47454,Paoli,IN,165408,Estable,93.2,6.9,2.8,5.5,-4.8
67701,Colby,KS,170447,Estable,93.2,7.1,2.2,6.0,-5.5
45204,Cincinnati,OH,116050,Estable,93.2,2.8,3.5,9.9,-5.2
40019,Eminence,KY,213560,Estable,93.2,7.2,3.1,0.9,-4.6
71430,Forest Hill,LA,180592,Estable,93.2,3.2,4.5,5.9,3.0
22567,Unionville,VA,340505,Estable,93.2,4.6,2.9,4.3,0.1
7756,Neptune Township,NJ,882632,Estable,93.2,5.2,10.6,36.8,-6.2
62237,Coulterville,IL,133474,Estable,93.2,1.4,2.1,8.4,1.3
41774,Viper,KY,84650,Estable,93.2,8.3,2.5,6.2,-12.4
22713,Boston,VA,528659,Estable,93.2,6.5,5.6,2.4,-2.7
44423,Hanoverton,OH,192442,Estable,93.2,6.4,2.1,2.3,-2.8
22937,Esmont,VA,291934,Estable,93.2,5.4,3.3,4.5,-0.8
21557,Rawlings,MD,160264,Estable,93.2,5.2,4.2,8.4,-0.2
48832,Elwell,MI,174612,Estable,93.2,3.7,2.8,2.2,-9.9
47575,Saint Anthony,IN,281173,Estable,93.2,6.0,3.6,0.0,-1.6
18913,Carversville,PA,1043158,Estable,93.2,6.5,5.2,0.0,-3.1
60625,Chicago,IL,378417,Estable,93.1,2.3,4.1,2.9,1.6
92130,San Diego,CA,2051076,Estable,93.1,8.5,8.6,2.6,-11.7
27106,Winston-Salem,NC,323132,Estable,93.1,3.2,4.5,5.4,-8.1
37312,Cleveland,TN,344106,Estable,93.1,3.6,4.2,2.2,-9.1
66102,Kansas City,KS,148170,Estable,93.1,6.2,2.4,5.0,-5.4
82801,Sheridan,WY,409337,Estable,93.1,4.2,5.6,3.3,-10.0
30286,Thomaston,GA,173043,Estable,93.1,5.1,3.1,7.1,-12.8
14607,Rochester,NY,332804,Estable,93.1,2.0,5.3,5.9,-2.8
35903,Hokes Bluff,AL,138679,Estable,93.1,7.7,2.7,8.7,-7.6
14210,Buffalo,NY,161878,Estable,93.1,6.6,2.8,4.4,-4.5
54451,Medford,WI,218225,Estable,93.1,3.8,3.3,5.2,-6.8
78557,Hidalgo,TX,188812,Estable,93.1,3.3,3.2,1.8,-9.0
80135,Sedalia,CO,928458,Estable,93.1,3.9,6.1,6.0,-9.4
30558,,GA,333352,Estable,93.1,4.7,5.0,5.7,-10.5
8514,Cream Ridge,NJ,674814,Estable,93.1,6.8,4.9,4.9,-3.4
81303,Hesperus,CO,676339,Estable,93.1,5.1,6.5,5.0,-11.1
18240,Nesquehoning,PA,194781,Estable,93.1,7.8,3.0,8.0,-7.1
8750,Sea Girt,NJ,2156279,Estable,93.1,8.7,12.3,13.0,-9.9
74030,Drumright,OK,114370,Estable,93.1,6.0,2.3,10.7,-2.3
56484,Walker,MN,337619,Estable,93.1,4.4,4.8,37.1,-9.5
97845,John Day,OR,274404,Estable,93.1,5.2,3.7,4.2,-10.7
97488,Walterville,OR,537113,Estable,93.1,2.6,6.6,13.1,-1.9
39456,McLain,MS,127781,Estable,93.1,3.2,3.0,23.2,-6.4
45678,,OH,129698,Estable,93.1,2.5,2.3,5.3,-2.5
74936,Sallisaw,OK,169258,Estable,93.1,7.9,2.9,6.7,-8.7
4548,,ME,670487,Estable,93.1,3.8,6.9,58.9,-5.4
99143,La Crosse,WA,300982,Estable,93.1,5.2,7.9,8.6,-6.7
54246,,WI,390238,Estable,93.1,5.8,4.5,67.1,-0.6
15313,Beallsville,PA,134519,Estable,93.1,1.7,2.0,7.8,3.0
