RegionName,Ciudad,Estado,Precio_Actual,Clasificacion,Confianza_%,Crecimiento_2025_%,Asequibilidad,Vacancia_%,Impulso_Mercado_%,Latitude,Longitude
20136,Bristow,VA,726712,Estable,89.7,7.4,3.6,0.6,-4.7,38.7343,-77.5474
38843,Fulton,MS,145707,Estable,89.7,8.0,2.5,5.8,-7.6,34.2745,-88.3793
48657,Sanford,MI,202932,Estable,89.7,6.4,2.4,3.4,-2.2,43.7204,-84.3954
71943,Glenwood,AR,191957,Estable,89.7,6.1,3.6,7.5,-1.5,34.3192,-93.5559
98339,Port Hadlock,WA,450725,Estable,89.7,3.8,5.8,4.5,-9.8,48.0345,-122.7682
85346,Quartzsite,AZ,180158,Estable,89.7,4.2,5.4,43.6,-9.7,33.7292,-114.1925
54112,Coleman,WI,230761,Estable,89.7,7.6,2.9,7.7,-7.4,45.0722,-88.0587
99347,Pomeroy,WA,222638,Estable,89.7,2.6,3.3,8.3,-5.6,46.4698,-117.5993
62926,Dongola,IL,138656,Estable,89.7,3.2,1.9,7.2,1.9,37.3712,-89.1349
49026,Bloomingdale,MI,225224,Estable,89.7,2.0,3.1,18.1,-3.0,42.3842,-85.9568
54104,Athelstane,WI,183604,Estable,89.7,5.2,3.0,178.2,-7.6,45.4228,-88.1753
28644,Laurel Springs,NC,280090,Estable,89.7,4.5,7.8,43.8,-7.6,36.4449,-81.2606
50249,Stratford,IA,177423,Estable,89.7,8.0,3.0,5.2,-8.8,42.2847,-93.9029
81036,Eads,CO,165695,Estable,89.7,1.7,2.5,9.0,1.4,38.4408,-102.5549
95935,Dobbins,CA,379480,Estable,89.7,2.4,7.1,22.9,-1.9,39.3662,-121.2256
42254,Herndon,KY,154475,Estable,89.7,7.2,2.8,4.5,-4.9,36.6582,-87.6563
13331,Eagle Bay,NY,390654,Estable,89.7,7.4,5.5,488.6,-7.5,43.8167,-74.8862
59728,Elliston,MT,400597,Estable,89.7,4.2,4.7,15.5,-11.1,46.5034,-112.4007
54120,Fence,WI,189772,Estable,89.7,4.4,3.3,220.7,-4.3,45.7444,-88.4243
22801,Harrisonburg,VA,352903,Estable,89.6,2.2,4.8,3.0,-4.9,38.4489,-78.8714
95301,Atwater,CA,420012,Estable,89.6,3.6,5.9,0.7,-8.5,37.3489,-120.6028
10030,New York,NY,684023,Estable,89.6,5.4,15.8,4.6,-3.1,40.8183,-73.9426
8075,Delran Township,NJ,370072,Estable,89.6,6.7,3.3,2.0,-3.4,,
98007,Bellevue,WA,1047798,Estable,89.6,8.7,7.6,3.2,-8.8,47.6174,-122.1426
60177,South Elgin,IL,351977,Estable,89.6,6.5,2.5,0.7,-3.0,41.9969,-88.2986
36265,Jacksonville,AL,194328,Estable,89.6,2.3,3.6,5.6,-6.4,33.831,-85.7752
21550,Oakland,MD,296261,Estable,89.6,3.3,4.3,18.3,-8.1,39.4339,-79.3167
43935,Martins Ferry,OH,88070,Estable,89.6,5.8,1.7,9.1,-0.8,40.1036,-80.7361
42544,Nancy,KY,143616,Estable,89.6,2.4,2.5,22.0,-4.4,37.0631,-84.7192
28464,Teachey,NC,202485,Estable,89.6,7.3,3.5,3.8,-6.6,34.77,-78.0221
62424,Dieterich,IL,227967,Estable,89.6,2.2,2.9,3.3,-6.3,39.0319,-88.4074
4047,Parsonsfield,ME,362372,Estable,89.6,2.5,5.3,21.8,-2.6,,
59749,Sheridan,MT,475726,Estable,89.6,6.5,5.5,6.6,-12.4,45.423,-112.1735
13750,Davenport,NY,193807,Estable,89.6,7.5,2.7,44.9,-6.4,42.4711,-74.8357
16948,Ulysses,PA,176039,Estable,89.6,1.7,3.7,32.1,-1.0,41.8459,-77.7126
61844,Fithian,IL,159789,Estable,89.6,5.6,1.7,1.0,-0.4,40.1192,-87.8797
80515,Drake,CO,494355,Estable,89.6,4.2,6.0,36.5,-10.1,40.4275,-105.3831
43565,Tontogany,OH,178629,Estable,89.6,4.2,2.8,0.0,2.0,41.4192,-83.7408
48105,Ann Arbor,MI,537779,Estable,89.5,5.8,5.1,3.5,-0.7,42.3042,-83.7068
92672,San Clemente,CA,1663754,Estable,89.5,6.2,12.9,5.9,-8.9,33.4361,-117.6231
45420,Kettering,OH,160163,Estable,89.5,6.6,2.5,1.8,-3.1,39.7171,-84.1342
55076,Inver Grove Heights,MN,319298,Estable,89.5,2.2,3.2,1.3,-4.6,44.8288,-93.0391
62656,Lincoln,IL,122334,Estable,89.5,4.1,1.9,2.5,2.6,40.1451,-89.3684
65270,Moberly,MO,148341,Estable,89.5,6.9,2.8,5.5,-3.8,39.4202,-92.4358
33330,Southwest Ranches,FL,1110611,Estable,89.5,7.0,7.5,2.2,-14.9,26.0663,-80.3339
8070,Pennsville,NJ,266277,Estable,89.5,7.3,3.0,4.3,-7.6,,
38851,Houston,MS,141678,Estable,89.5,7.9,3.3,6.0,-6.9,33.9026,-88.967
83434,Menan,ID,397143,Estable,89.5,6.2,4.4,0.6,-13.8,43.7266,-111.9837
29726,Mc Connells,SC,320986,Estable,89.5,2.8,3.4,0.8,-7.6,34.8677,-81.2368
55054,Elko New Market,MN,424086,Estable,89.5,2.5,2.7,1.9,-6.9,44.5647,-93.3269
62094,Witt,IL,68142,Estable,89.5,5.7,1.1,4.2,-3.8,39.2469,-89.3414
54202,Baileys Harbor,WI,475612,Estable,89.5,4.9,6.0,58.8,-11.1,45.0565,-87.1676
41503,South Williamson,KY,115556,Estable,89.5,7.9,1.0,21.9,-10.4,37.667,-82.2886
14722,Chautauqua,NY,571033,Estable,89.5,7.0,3.6,389.7,-5.0,42.2098,-79.4667
43151,Midway,OH,187523,Estable,89.5,0.3,2.6,0.0,4.7,39.733,-83.4764
46227,Indianapolis,IN,225254,Estable,89.4,4.1,4.2,4.5,-11.2,39.6789,-86.1302
92236,Coachella,CA,430837,Estable,89.4,4.7,6.0,0.4,-12.0,33.675,-116.1772
88210,Artesia,NM,232953,Estable,89.4,4.7,2.8,5.4,1.3,32.8384,-104.4074
76164,Fort Worth,TX,189764,Estable,89.4,5.5,3.5,3.2,-13.4,32.7811,-97.3546
50588,Storm Lake,IA,189712,Estable,89.4,2.2,2.7,2.6,-6.4,42.6474,-95.1961
72112,,AR,95405,Estable,89.4,5.3,2.6,4.9,-0.8,35.5988,-91.2571
72135,Little Rock,AR,337493,Estable,89.4,5.3,3.0,2.1,-0.2,34.8829,-92.5192
95365,Planada,CA,292050,Estable,89.4,5.2,7.0,2.2,-13.0,37.2908,-120.3185
98333,Fox Island,WA,1054786,Estable,89.4,4.1,5.7,3.8,-9.9,47.248,-122.629
4917,Belgrade,ME,417760,Estable,89.4,3.1,4.3,28.7,-7.0,,
49254,Michigan Center,MI,196849,Estable,89.4,6.2,2.3,4.2,-1.6,42.2271,-84.3161
77872,North Zulch,TX,343732,Estable,89.4,4.8,3.6,8.3,-12.3,30.9285,-96.0925
62912,Buncombe,IL,176091,Estable,89.4,-0.6,2.5,4.3,5.5,37.4637,-88.9806
62661,Loami,IL,190572,Estable,89.4,2.5,2.4,2.7,0.7,39.6704,-89.8588
49066,Leonidas,MI,188811,Estable,89.4,2.3,2.8,2.6,0.3,42.0294,-85.3497
98639,,WA,478714,Estable,89.4,2.8,5.5,4.6,-6.7,45.6373,-121.9712
74546,Haileyville,OK,60481,Estable,89.4,1.4,1.1,13.2,3.6,34.85,-95.5777
11223,New York,NY,1012314,Estable,89.3,4.3,15.1,3.1,-2.0,40.5979,-73.9743
11354,New York,NY,647593,Estable,89.3,4.2,10.5,3.3,0.9,40.7667,-73.8241
89122,Las Vegas,NV,361079,Estable,89.3,5.2,5.7,4.8,-13.3,36.1205,-115.0523
48813,Charlotte,MI,227279,Estable,89.3,5.9,2.6,2.7,-0.7,42.5702,-84.8352
44057,Madison,OH,221794,Estable,89.3,6.3,2.8,3.5,-1.3,41.8054,-81.0588
55102,Saint Paul,MN,274212,Estable,89.3,1.7,3.6,5.7,-2.4,44.9372,-93.1209
94301,Palo Alto,CA,4138308,Estable,89.3,4.9,16.7,6.7,-1.7,37.4443,-122.1497
41076,Cold Spring,KY,243075,Estable,89.3,2.3,3.2,2.6,-6.8,39.0262,-84.4408
98077,Woodinville,WA,1485021,Estable,89.3,8.7,7.5,0.6,-11.2,47.7529,-122.0582
30607,Athens,GA,317668,Estable,89.3,4.0,4.5,1.5,-10.1,34.007,-83.4278
71852,Nashville,AR,170391,Estable,89.3,6.6,3.2,6.4,-3.1,33.9576,-93.8707
2892,Richmond,RI,559737,Estable,89.3,7.4,3.4,3.5,-5.0,,
28124,Mount Pleasant,NC,372349,Estable,89.3,3.2,4.3,5.5,-9.0,35.4146,-80.4171
43943,Rayland,OH,120922,Estable,89.3,4.4,2.2,7.1,0.5,40.2083,-80.7125
76380,Seymour,TX,127279,Estable,89.3,5.7,3.0,18.4,-2.9,33.5914,-99.2587
16404,Centerville,PA,138361,Estable,89.3,3.9,2.3,8.9,-10.5,41.7243,-79.79
49238,Deerfield,MI,216783,Estable,89.3,2.1,2.7,5.3,-5.0,41.8909,-83.7847
31058,Mauk,GA,183839,Estable,89.3,1.8,4.1,1.1,-1.5,32.509,-84.3999
45778,Stewart,OH,131912,Estable,89.3,3.9,1.9,5.8,0.4,39.3213,-81.8929
64163,Kansas City,MO,286290,Estable,89.3,3.1,5.1,4.0,-8.5,39.3402,-94.6908
94938,Bolinas,CA,1050475,Estable,89.3,2.7,6.8,9.4,-4.6,38.0139,-122.7016
33134,Coral Gables,FL,885482,Estable,89.2,5.6,8.4,5.5,-12.7,25.768,-80.2714
98908,Yakima,WA,420000,Estable,89.2,2.4,5.0,2.1,-5.1,46.6165,-120.7094
48906,Lansing,MI,160785,Estable,89.2,5.0,2.3,3.8,0.6,42.7635,-84.558
42642,Russell Springs,KY,155249,Estable,89.2,8.4,2.6,10.6,-14.3,37.0551,-85.0375
6480,Portland,CT,382298,Estable,89.2,6.3,2.8,3.5,-1.3,,
31308,Ellabell,GA,317568,Estable,89.2,7.0,4.0,5.2,-6.1,32.1273,-81.4983
29565,Latta,SC,135718,Estable,89.2,2.6,3.6,8.1,-2.7,34.3398,-79.4417
37742,Greenback,TN,416912,Estable,89.2,3.9,4.2,3.8,-9.9,35.6567,-84.171
37324,Decherd,TN,246310,Estable,89.2,4.0,5.1,5.7,-10.1,35.2326,-86.0589
59427,Cut Bank,MT,174123,Estable,89.2,8.0,2.5,7.4,-15.7,48.6603,-112.3654
30833,Wrens,GA,135441,Estable,89.2,4.0,2.8,7.4,-0.0,33.2104,-82.381
55360,Mayer,MN,379421,Estable,89.2,2.6,3.1,0.9,-6.8,44.9022,-93.8859
4640,Hancock,ME,359953,Estable,89.2,2.9,4.8,14.9,-7.5,,
14817,Brooktondale,NY,269941,Estable,89.2,6.4,2.7,2.0,-2.4,42.3765,-76.3668
99181,Valley,WA,353514,Estable,89.2,3.0,5.7,9.4,-7.1,48.1351,-117.761
43933,Jacobsburg,OH,132288,Estable,89.2,3.3,2.1,2.1,3.1,39.9372,-80.888
24083,Daleville,VA,442312,Estable,89.2,2.9,4.0,2.9,-8.0,37.4125,-79.9211
81062,Olney Springs,CO,181245,Estable,89.2,6.6,3.7,2.0,-3.8,38.2019,-103.941
53911,Arlington,WI,334145,Estable,89.2,6.2,3.0,1.6,-1.3,43.3269,-89.3631
47386,Springport,IN,246042,Estable,89.2,6.8,2.8,1.5,-4.8,40.0527,-85.3833
8403,Longport,NJ,1460557,Estable,89.2,8.4,12.3,110.8,-12.5,,
61560,Putnam,IL,215493,Estable,89.2,6.4,2.4,53.2,-2.2,41.1949,-89.4409
99605,Hope,AK,228478,Estable,89.2,5.4,2.1,375.0,-6.3,60.8726,-149.4683
98050,Issaquah,WA,1425470,Estable,89.2,4.9,3.6,0.0,-12.1,47.536,-121.9312
90630,Cypress,CA,1055946,Estable,89.1,6.7,7.4,1.1,-2.7,33.8181,-118.0357
8043,Voorhees Township,NJ,511540,Estable,89.1,6.6,3.9,1.1,-3.1,,
60655,Chicago,IL,304197,Estable,89.1,5.4,2.5,1.7,0.7,41.6948,-87.7038
61611,East Peoria,IL,165048,Estable,89.1,6.1,1.9,4.6,-1.4,40.6731,-89.5514
31605,Valdosta,GA,247545,Estable,89.1,3.8,3.1,2.2,-10.3,30.946,-83.2474
33187,Miami,FL,729344,Estable,89.1,6.3,5.6,0.5,-11.0,25.596,-80.507
37721,Corryton,TN,313031,Estable,89.1,4.4,4.2,2.1,-11.5,36.12,-83.813
24224,Saint Paul,VA,124054,Estable,89.1,1.8,2.4,10.6,-0.6,36.8764,-82.2876
27521,Coats,NC,227771,Estable,89.1,3.5,3.6,3.7,-9.2,35.4082,-78.6627
29718,Jefferson,SC,172672,Estable,89.1,4.8,3.0,5.3,-12.6,34.6546,-80.3639
62952,Jonesboro,IL,136799,Estable,89.1,0.8,2.3,5.6,2.8,37.4461,-89.2915
44235,Homerville,OH,360907,Estable,89.1,6.8,4.2,0.6,-3.2,41.0267,-82.125
15823,Brockport,PA,126653,Estable,89.1,3.7,2.0,4.4,2.6,41.2822,-78.7128
73024,Corn,OK,128472,Estable,89.1,4.0,1.9,6.8,-0.4,35.3784,-98.7818
11230,New York,NY,875008,Estable,89.0,5.4,13.4,2.8,2.5,40.6225,-73.965
33186,The Crossings,FL,538765,Estable,89.0,4.2,5.5,1.2,-10.9,25.6694,-80.4085
71291,West Monroe,LA,208273,Estable,89.0,2.1,3.0,4.3,-5.9,32.5317,-92.176
33127,Miami,FL,536636,Estable,89.0,6.9,11.0,6.7,-10.6,25.8143,-80.2051
2118,Boston,MA,953341,Estable,89.0,1.8,10.5,4.8,-1.7,,
39367,Waynesboro,MS,133133,Estable,89.0,6.3,3.5,9.3,-1.0,31.6754,-88.6782
89060,Pahrump,NV,320927,Estable,89.0,5.7,6.4,4.4,-12.8,36.2645,-116.0393
15681,Saltsburg,PA,157209,Estable,89.0,4.9,2.1,5.9,0.2,40.5429,-79.3978
68862,Ord,NE,170565,Estable,89.0,7.9,2.8,4.1,-7.8,41.5962,-98.9418
71921,Amity,AR,168526,Estable,89.0,4.8,2.5,12.1,-1.2,34.2594,-93.4206
12067,Feura Bush,NY,360764,Estable,89.0,6.5,2.6,4.5,-2.0,42.555,-73.9237
51050,Remsen,IA,258193,Estable,89.0,7.3,2.3,2.8,-7.2,42.8149,-95.9544
40868,Essie,KY,79662,Estable,89.0,7.0,3.6,3.2,-16.7,37.0883,-83.3907
52210,Brandon,IA,235779,Estable,89.0,7.9,3.1,0.1,-7.6,42.3309,-92.0059
78549,Hargill,TX,94990,Estable,89.0,3.0,4.4,8.2,-5.0,26.4671,-98.0393
94114,San Francisco,CA,1636945,Estable,88.9,2.1,8.7,5.6,0.4,37.7587,-122.433
76901,,TX,214709,Estable,88.9,2.6,3.2,4.6,-7.1,31.4782,-100.4818
31204,Macon,GA,120504,Estable,88.9,4.4,2.9,8.1,-11.3,32.8424,-83.6766
12118,Mechanicville,NY,440383,Estable,88.9,6.8,4.3,3.2,-2.7,42.9168,-73.7214
53572,Blue Mounds,WI,461787,Estable,88.9,6.8,3.9,1.8,-3.1,43.002,-89.7414
10707,Tuckahoe,NY,865908,Estable,88.9,1.8,5.9,2.3,-3.0,40.9569,-73.8198
3825,Barrington,NH,541565,Estable,88.9,7.4,4.7,1.0,-5.1,,
21638,Grasonville,MD,559581,Estable,88.9,6.6,3.8,6.3,-2.7,38.9456,-76.1997
2322,Avon,MA,570023,Estable,88.9,5.5,3.8,0.3,-0.2,,
53032,Horicon,WI,250537,Estable,88.9,6.4,4.1,1.4,-1.5,43.4469,-88.631
97539,Shady Cove,OR,419800,Estable,88.9,3.7,9.1,6.5,-7.7,42.6107,-122.8125
76648,Hubbard,TX,205062,Estable,88.9,6.8,3.7,9.8,-5.0,31.8436,-96.8
30456,Sardis,GA,107027,Estable,88.9,2.6,2.0,10.9,-6.8,32.9809,-81.773
50530,Dayton,IA,136314,Estable,88.9,6.8,1.8,6.0,-5.6,42.2594,-94.061
21662,Royal Oak,MD,1077385,Estable,88.9,4.4,6.7,20.6,-5.5,38.714,-76.2097
92243,El Centro,CA,350280,Estable,88.8,6.6,5.6,4.0,-2.1,32.7893,-115.5665
2472,Watertown,MA,806251,Estable,88.8,5.1,5.8,2.4,2.0,,
37303,Athens,TN,250131,Estable,88.8,3.2,3.7,4.6,-8.4,35.4574,-84.6043
1104,Springfield,MA,277091,Estable,88.8,7.2,5.0,3.3,-3.6,,
81122,Bayfield,CO,508258,Estable,88.8,4.0,5.0,11.0,-10.5,37.2603,-107.6137
52537,Bloomfield,IA,226679,Estable,88.8,6.9,2.4,3.8,-3.6,40.7324,-92.3987
16401,Albion,PA,182802,Estable,88.8,6.2,2.4,4.3,-1.2,41.8947,-80.3111
28751,Maggie Valley,NC,399087,Estable,88.8,5.6,5.4,51.7,-13.0,35.5201,-83.0929
21663,Saint Michaels,MD,701262,Estable,88.8,3.6,7.6,13.0,-7.5,38.783,-76.2215
61748,Hudson,IL,292009,Estable,88.8,6.1,2.0,5.7,-1.2,40.6205,-88.9759
43749,Kimbolton,OH,132527,Estable,88.8,1.3,2.2,7.1,-1.3,40.1589,-81.549
21654,Oxford,MD,877424,Estable,88.8,4.2,9.0,24.4,-7.9,38.6864,-76.1538
47955,Linden,IN,178339,Estable,88.8,7.3,2.6,2.4,-5.4,40.1833,-86.8905
43457,Risingsun,OH,154508,Estable,88.8,3.8,2.7,2.8,3.2,41.2706,-83.4326
12410,Big Indian,NY,389554,Estable,88.8,5.6,11.5,80.7,-6.4,42.074,-74.453
97633,Klamath Falls,OR,265742,Estable,88.8,3.0,4.1,1.8,-8.0,42.0295,-121.5985
43321,Cardington,OH,176524,Estable,88.8,3.0,2.8,6.2,2.7,40.4626,-82.8288
25437,Romney,WV,285933,Estable,88.8,8.6,3.6,48.9,-9.0,39.4401,-78.6103
11209,New York,NY,781994,Estable,88.7,4.9,9.2,4.1,1.9,40.6251,-74.0303
92407,San Bernardino,CA,552541,Estable,88.7,3.7,6.0,1.0,-8.9,34.2166,-117.3908
31419,Savannah,GA,321404,Estable,88.7,3.6,4.0,4.1,-9.7,31.9959,-81.2358
23231,Henrico,VA,322992,Estable,88.7,4.4,4.1,2.0,-12.0,37.4638,-77.398
37659,Jonesborough,TN,324032,Estable,88.7,3.2,4.1,3.3,-8.3,36.2954,-82.4902
80621,Fort Lupton,CO,479172,Estable,88.7,3.8,5.8,1.2,-9.0,40.108,-104.8013
29006,Batesburg-Leesville,SC,173607,Estable,88.7,7.1,3.2,6.7,-4.1,33.8702,-81.5505
15145,Turtle Creek,PA,102098,Estable,88.7,3.6,2.2,4.9,-10.0,40.4113,-79.822
56573,Perham,MN,338492,Estable,88.7,6.9,4.5,13.7,-3.1,46.6031,-95.5818
71653,Lake Village,AR,167729,Estable,88.7,1.2,2.7,12.8,-0.3,33.3274,-91.2825
71670,Tillar,AR,140100,Estable,88.7,2.2,4.2,15.5,-2.2,33.6981,-91.4433
73095,Wayne,OK,192146,Estable,88.7,2.4,2.1,5.6,-6.8,34.9154,-97.329
27242,Eagle Springs,NC,201190,Estable,88.7,3.9,5.0,14.4,-9.3,35.336,-79.631
24245,Coeburn,VA,124168,Estable,88.7,5.0,3.2,17.5,-0.3,36.8242,-82.496
47541,Holland,IN,210821,Estable,88.7,6.0,2.4,3.8,-1.3,38.2456,-87.0361
74839,,OK,116689,Estable,88.7,8.1,3.6,17.8,-7.8,35.2519,-96.0573
42232,Gracey,KY,222208,Estable,88.7,6.9,2.3,6.3,-6.6,36.8564,-87.6545
68654,Polk,NE,159810,Estable,88.7,7.4,2.3,5.3,-6.0,41.0767,-97.7839
55104,Saint Paul,MN,302227,Estable,88.6,1.7,3.9,3.9,-3.0,44.9532,-93.158
65026,,MO,221740,Estable,88.6,7.2,4.4,7.6,-3.6,38.3401,-92.5736
48003,Almont,MI,331546,Estable,88.6,7.0,3.3,1.4,-3.5,42.926,-83.0362
57601,Mobridge,SD,126916,Estable,88.6,8.5,2.0,5.7,-11.6,45.5407,-100.4315
49892,Vulcan,MI,205110,Estable,88.6,5.3,2.5,22.9,0.2,45.7623,-87.8168
59826,Condon,MT,632918,Estable,88.6,8.3,9.1,44.5,-14.0,47.5097,-113.7075
59353,Wibaux,MT,199698,Estable,88.6,8.8,2.8,11.8,-10.0,46.9646,-104.1897
62822,Christopher,IL,70110,Estable,88.6,2.6,1.9,8.9,-0.4,37.9849,-89.0574
99167,Rice,WA,376009,Estable,88.6,2.8,5.4,11.1,-7.2,48.4062,-118.1249
66540,Soldier,KS,265950,Estable,88.6,8.6,4.0,4.6,-11.1,39.5013,-95.9652
49971,,MI,72877,Estable,88.6,8.5,1.6,32.9,-17.8,46.7538,-89.584
55112,New Brighton,MN,369989,Estable,88.5,2.0,3.8,1.4,-5.0,45.0788,-93.1872
47909,Lafayette,IN,269819,Estable,88.5,6.9,3.5,1.4,-3.3,40.3228,-86.8881
20155,Gainesville,VA,738606,Estable,88.5,7.4,4.3,0.8,-4.8,38.8157,-77.6216
10010,New York,NY,1285403,Estable,88.5,1.8,8.8,8.8,2.3,40.7375,-73.9813
98119,Seattle,WA,1017430,Estable,88.5,2.6,8.1,5.5,-4.4,47.6379,-122.3643
27403,Greensboro,NC,233323,Estable,88.5,2.2,3.7,4.7,-6.7,36.0641,-79.8202
31407,Port Wentworth,GA,319538,Estable,88.5,4.4,3.5,3.5,-12.3,32.1491,-81.1632
68508,Lincoln,NE,204305,Estable,88.5,2.5,5.8,3.9,-5.9,40.8145,-96.7009
55442,Plymouth,MN,455407,Estable,88.5,2.1,3.6,1.7,-5.6,45.0467,-93.431
44632,Hartville,OH,278887,Estable,88.5,6.4,2.8,0.4,-1.8,40.9618,-81.3239
37641,Chuckey,TN,247524,Estable,88.5,6.1,3.3,4.6,-3.0,36.2569,-82.6905
56267,Morris,MN,208284,Estable,88.5,6.3,2.8,3.0,-1.6,45.5921,-95.9172
1033,Granby,MA,395537,Estable,88.5,6.5,3.2,3.8,-2.1,,
58047,Horace,ND,407030,Estable,88.5,5.2,3.1,1.5,-12.6,46.7101,-96.8851
42784,Upton,KY,191563,Estable,88.5,7.4,2.4,4.8,-5.6,37.4568,-85.9086
44455,Rogers,OH,177250,Estable,88.5,4.1,2.3,2.5,1.2,40.7789,-80.6202
13160,Cayuga,NY,237812,Estable,88.5,6.7,2.4,6.9,-3.7,42.8335,-76.674
14784,Stockton,NY,124119,Estable,88.5,6.3,1.2,8.6,-6.4,42.3182,-79.3758
68777,Spencer,NE,188276,Estable,88.5,2.3,3.4,23.5,-2.6,42.8849,-98.7059
73557,Lawton,OK,286068,Estable,88.5,7.5,2.5,37.4,-6.7,34.7292,-98.5026
10468,New York,NY,263672,Estable,88.4,2.1,5.7,1.2,4.3,40.8662,-73.9003
90806,Long Beach,CA,798572,Estable,88.4,2.5,9.9,1.9,-3.2,33.8045,-118.1876
12590,Wappingers Falls,NY,465875,Estable,88.4,7.0,4.2,0.9,-3.4,41.595,-73.8876
2180,Stoneham,MA,777118,Estable,88.4,5.6,6.1,1.4,0.6,,
44106,Cleveland,OH,192762,Estable,88.4,5.4,4.0,9.1,0.4,41.5084,-81.6076
38829,Booneville,MS,146804,Estable,88.4,2.9,2.8,6.0,-7.7,34.6694,-88.5443
22553,Fredericksburg,VA,424367,Estable,88.4,2.0,3.0,1.4,5.1,38.271,-77.6447
7004,Fairfield,NJ,762330,Estable,88.4,4.7,5.9,0.7,1.8,,
78583,Rio Hondo,TX,194158,Estable,88.4,3.7,3.1,14.3,-9.8,26.2339,-97.5513
73047,Hinton,OK,134666,Estable,88.4,3.5,2.1,6.4,3.3,35.4675,-98.3313
49274,Reading,MI,175681,Estable,88.4,2.3,3.1,13.1,-4.9,41.8442,-84.7648
21539,Lonaconing,MD,115054,Estable,88.4,2.1,2.1,14.1,-3.7,39.5757,-78.9915
43153,South Solon,OH,270685,Estable,88.4,0.7,3.5,4.0,3.3,39.7423,-83.597
14839,Greenwood,NY,144424,Estable,88.4,2.1,1.9,22.6,-4.4,42.1398,-77.636
81123,Blanca,CO,201087,Estable,88.4,4.6,5.4,13.4,-9.9,37.4317,-105.5178
91367,Los Angeles,CA,1131523,Estable,88.3,3.2,9.3,3.6,-6.3,34.1767,-118.6159
10021,New York,NY,1409588,Estable,88.3,2.8,10.2,22.6,-4.1,40.7685,-73.9588
28023,China Grove,NC,284546,Estable,88.3,3.7,4.2,3.0,-9.8,35.5669,-80.59
46574,Walkerton,IN,214956,Estable,88.3,6.7,2.6,11.6,-4.3,41.4667,-86.4831
45619,Chesapeake,OH,134129,Estable,88.3,5.3,2.2,7.9,-0.2,38.4551,-82.4504
10507,Bedford Hills,NY,744954,Estable,88.3,6.3,6.1,3.6,-1.2,41.2344,-73.6915
97882,Umatilla,OR,282844,Estable,88.3,3.8,4.5,1.5,-10.2,45.8998,-119.3553
71082,Vivian,LA,87493,Estable,88.3,3.4,3.6,8.1,3.2,32.8423,-93.9504
55741,,MN,167232,Estable,88.3,1.8,2.4,10.8,-3.9,47.4885,-92.4025
20623,Cheltenham,MD,512422,Estable,88.3,1.8,3.7,0.0,-3.8,38.7531,-76.8369
98376,Quilcene,WA,441877,Estable,88.3,5.4,7.3,17.8,-11.5,47.8324,-122.8583
64490,Stewartsville,MO,249112,Estable,88.3,7.8,3.0,5.3,-6.6,39.7984,-94.5175
79322,Crosbyton,TX,70216,Estable,88.3,2.2,1.5,9.3,4.0,33.6562,-101.2287
60938,Gilman,IL,125480,Estable,88.3,7.4,1.8,7.3,-6.3,40.768,-87.9933
58267,Northwood,ND,206041,Estable,88.3,2.8,2.7,5.1,-6.3,47.7591,-97.6038
38473,Minor Hill,TN,219995,Estable,88.3,3.8,4.2,6.5,-9.7,35.05,-87.1522
67954,Rolla,KS,117706,Estable,88.3,4.9,1.7,16.9,-14.1,37.1089,-101.6447
68417,Otoe,NE,167560,Estable,88.3,2.3,3.9,10.3,-4.4,40.7355,-96.1329
93455,Santa Maria,CA,704163,Estable,88.2,2.8,5.9,1.4,-5.8,34.8286,-120.4268
49341,Rockford,MI,421484,Estable,88.2,7.4,3.3,1.1,-5.2,43.1152,-85.5136
83706,Boise,ID,492646,Estable,88.2,3.2,5.8,3.2,-7.4,43.5885,-116.191
46321,Munster,IN,339000,Estable,88.2,2.1,3.0,1.7,-5.6,41.5544,-87.5011
77478,Sugar Land,TX,429495,Estable,88.2,2.9,3.5,1.2,-8.6,29.6196,-95.607
98020,Edmonds,WA,1120743,Estable,88.2,7.6,8.2,2.9,-5.2,47.8061,-122.3724
98327,Dupont,WA,551909,Estable,88.2,3.2,4.6,1.4,-7.7,47.0968,-122.6312
6762,Middlebury,CT,520420,Estable,88.2,6.6,3.1,2.7,-3.1,,
78560,La Joya,TX,156762,Estable,88.2,3.1,2.7,7.3,-8.8,26.2426,-98.4747
71103,Shreveport,LA,29562,Estable,88.2,1.8,1.1,15.0,6.6,32.4945,-93.7727
30002,Avondale Estates,GA,532710,Estable,88.2,2.5,5.5,8.8,-6.3,33.7717,-84.2607
59864,Ronan,MT,436902,Estable,88.2,6.3,6.6,4.8,-14.0,47.5525,-114.1054
38456,Ethridge,TN,245744,Estable,88.2,3.8,4.0,4.1,-10.1,35.3326,-87.3039
14062,Forestville,NY,190132,Estable,88.2,7.7,2.3,4.9,-6.9,42.4482,-79.1607
83245,Inkom,ID,485687,Estable,88.2,5.5,5.1,2.0,-12.7,42.7964,-112.2465
24176,Union Hall,VA,832037,Estable,88.2,8.9,7.5,31.9,-11.5,37.0131,-79.6864
30572,Suches,GA,360863,Estable,88.2,5.1,5.3,85.7,-11.0,34.7253,-84.0496
73860,,OK,85666,Estable,88.2,6.6,1.1,17.6,-5.0,36.5858,-98.8487
